id_cliente,abandono,genero,tercera_edad,tiene_pareja,dependientes,meses_contrato,servicio_telefónico,varias_líneas,servicio_internet,seguridad_online,respaldo_online,protección_dispositivos,soporte_tecnico,tv_por_cable,streming_peliculas,tipo_contrato,factura_electronica,metodo_pago,cargos_mensuales,total_cargos,cargos_diarios
9046_dqmtp,0,1,0,0,0,35,1,0,no,0,0,0,0,0,0,month_to_month,0,bank_transfer_(automatic),20.75,739.9,0.69
9046_jbfwa,0,1,0,0,1,27,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.15,537.35,0.64
9048_jvyvf,1,1,0,0,0,3,1,0,dsl,0,0,0,1,1,1,month_to_month,1,electronic_check,69.35,191.35,2.31
9050_ikdza,0,0,1,0,0,2,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,0,mailed_check,81.5,162.55,2.72
9050_qlroh,1,1,0,0,0,18,1,1,fiber_optic,0,0,1,0,0,1,month_to_month,1,credit_card_(automatic),90.7,1597.25,3.02
9052_dhnkm,0,1,0,0,0,26,1,1,dsl,1,1,0,0,0,0,one_year,0,electronic_check,61.55,1581.95,2.05
9052_vkduw,0,0,1,1,0,65,1,1,fiber_optic,1,1,1,0,1,1,month_to_month,1,credit_card_(automatic),109.4,7227.45,3.65
9053_ejunl,0,1,0,0,0,41,1,1,fiber_optic,0,1,0,0,1,0,month_to_month,1,electronic_check,89.2,3645.75,2.97
9053_jzfkv,1,1,0,0,0,67,1,1,fiber_optic,1,1,1,1,1,1,two_year,0,credit_card_(automatic),116.2,7752.3,3.87
9054_fownv,0,1,0,1,1,22,1,1,fiber_optic,0,0,1,0,1,0,month_to_month,1,electronic_check,88.75,1885.15,2.96
9055_mojjj,0,0,0,1,1,64,1,0,dsl,1,0,0,1,1,0,one_year,0,mailed_check,65.8,4068.0,2.19
9057_mswco,1,1,1,1,0,27,0,0,dsl,1,0,0,0,0,0,month_to_month,0,credit_card_(automatic),30.75,805.1,1.02
9057_sihch,1,0,0,0,0,3,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,96.6,291.9,3.22
9058_cbreo,1,0,1,0,0,1,1,1,dsl,0,0,0,0,0,0,month_to_month,0,mailed_check,50.55,50.55,1.68
9058_hrzsv,0,0,1,1,0,65,1,0,fiber_optic,1,1,1,0,0,1,month_to_month,0,electronic_check,94.4,6126.15,3.15
9058_mjlzc,0,0,0,0,0,24,1,0,fiber_optic,1,0,0,0,1,1,month_to_month,1,electronic_check,94.6,2283.15,3.15
9060_hjjrw,0,0,0,0,0,51,0,0,dsl,0,1,1,0,1,1,one_year,1,credit_card_(automatic),56.4,2928.5,1.88
9061_tihda,1,1,1,1,0,13,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,95.25,1233.65,3.18
9063_zgtuy,1,0,0,1,1,61,1,0,no,0,0,0,0,0,0,month_to_month,1,mailed_check,19.4,1182.55,0.65
9065_zcpqx,0,1,0,1,0,72,1,1,dsl,1,1,1,1,0,1,two_year,0,bank_transfer_(automatic),78.85,5763.15,2.63
9066_qrsdu,0,0,0,1,0,69,1,1,no,0,0,0,0,0,0,one_year,1,electronic_check,26.3,1763.55,0.88
9067_sqtns,0,1,0,1,1,44,1,0,no,0,0,0,0,0,0,one_year,0,bank_transfer_(automatic),20.6,926.0,0.69
9067_ygsca,0,0,0,0,0,70,1,1,no,0,0,0,0,0,0,one_year,0,credit_card_(automatic),26.05,1856.4,0.87
9068_fhqhd,0,0,0,1,1,40,1,0,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),20.15,777.35,0.67
9068_vpwqq,0,1,0,1,0,61,1,1,dsl,1,0,1,1,0,1,two_year,0,credit_card_(automatic),75.35,4729.3,2.51
9069_lgeul,0,1,0,1,0,23,1,0,dsl,1,0,0,0,0,1,month_to_month,1,bank_transfer_(automatic),59.95,1406.0,2.0
9070_bckqp,0,0,0,1,0,72,1,1,fiber_optic,1,0,1,1,1,1,two_year,1,credit_card_(automatic),110.15,7881.2,3.67
9073_zziay,0,1,0,1,1,62,1,0,dsl,1,1,1,1,1,1,two_year,0,electronic_check,86.1,5215.25,2.87
9074_kgvox,0,1,0,1,1,50,0,0,dsl,1,0,0,0,1,0,month_to_month,1,credit_card_(automatic),39.45,2021.35,1.32
9076_axyik,0,1,1,1,0,64,1,1,fiber_optic,0,0,1,1,1,1,two_year,0,electronic_check,102.1,6538.45,3.4
9079_lwtfd,0,1,0,0,0,47,1,1,fiber_optic,1,1,0,1,1,0,month_to_month,0,mailed_check,100.75,4669.2,3.36
9079_yexqj,1,0,0,0,0,54,1,1,fiber_optic,0,1,1,1,1,1,month_to_month,0,electronic_check,111.1,6014.85,3.7
9081_wwxkp,0,0,0,1,1,47,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),20.25,873.4,0.68
9084_oaykl,0,1,0,0,0,58,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,20.8,1212.25,0.69
9086_yjyxs,0,1,0,1,1,34,1,1,dsl,0,0,1,0,1,1,one_year,0,bank_transfer_(automatic),77.2,2753.8,2.57
9087_eycpr,0,0,0,0,0,60,1,1,no,0,0,0,0,0,0,two_year,0,mailed_check,25.0,1505.05,0.83
9089_uowjg,0,0,0,1,1,12,1,0,dsl,0,0,1,0,1,0,month_to_month,1,credit_card_(automatic),58.35,740.55,1.94
9090_sgqxl,1,1,1,1,0,68,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,electronic_check,105.3,7299.65,3.51
9091_wtuuy,0,1,0,1,1,64,1,0,dsl,1,0,1,1,1,0,two_year,0,mailed_check,69.25,4447.75,2.31
9092_gdzko,0,1,0,0,0,22,1,1,no,0,0,0,0,0,0,month_to_month,1,credit_card_(automatic),24.85,493.4,0.83
9093_fpdlg,0,0,0,0,0,11,1,0,fiber_optic,0,1,1,1,0,1,month_to_month,1,electronic_check,94.2,999.9,3.14
9094_azphk,0,0,0,0,0,15,1,1,fiber_optic,0,1,0,0,1,1,month_to_month,1,electronic_check,100.15,1415.0,3.34
9095_hfafx,1,0,0,0,0,5,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,1,credit_card_(automatic),81.0,389.6,2.7
9097_zubyc,0,1,0,1,0,14,1,0,dsl,0,0,0,1,0,0,month_to_month,0,bank_transfer_(automatic),48.8,664.4,1.63
9099_ftuhs,0,0,0,0,0,23,1,1,dsl,1,0,0,0,0,0,month_to_month,0,electronic_check,54.4,1249.25,1.81
9101_bwfss,1,0,0,1,0,50,1,1,fiber_optic,1,1,0,1,1,1,one_year,0,electronic_check,108.55,5610.7,3.62
9101_ntixf,0,1,0,0,0,2,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.4,50.6,0.65
9102_iayht,1,0,0,1,1,17,1,1,fiber_optic,0,0,0,0,0,1,month_to_month,1,electronic_check,85.45,1451.6,2.85
9102_oxkfy,0,1,0,0,0,59,1,1,dsl,0,0,1,0,0,0,two_year,0,credit_card_(automatic),54.15,3116.15,1.8
9103_cxvok,0,1,0,1,1,1,1,0,no,0,0,0,0,0,0,month_to_month,0,electronic_check,19.75,19.75,0.66
9103_tcihj,1,0,0,0,0,15,1,1,dsl,1,0,0,0,0,0,month_to_month,1,mailed_check,55.7,899.8,1.86
9107_ukcky,0,1,0,1,0,61,1,1,dsl,0,1,1,0,1,1,one_year,1,electronic_check,79.8,4914.8,2.66
9108_ejfjp,0,0,0,1,0,1,1,0,dsl,1,1,0,0,0,0,month_to_month,1,mailed_check,53.55,53.55,1.78
9108_eqpnq,0,0,0,1,1,10,1,1,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),26.1,225.55,0.87
9110_hsgtv,0,0,0,0,0,69,1,0,dsl,1,0,1,1,1,1,two_year,1,credit_card_(automatic),82.45,5555.3,2.75
9112_wsnpu,0,0,1,0,0,35,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,0,electronic_check,70.55,2419.0,2.35
9114_aafqh,0,0,0,1,0,48,1,0,dsl,0,1,1,0,0,1,one_year,1,electronic_check,65.65,3094.65,2.19
9114_dpsia,0,1,0,1,1,72,1,1,dsl,1,1,1,1,0,1,two_year,0,credit_card_(automatic),81.0,5750.0,2.7
9114_vepuf,0,1,0,1,0,62,1,1,fiber_optic,1,1,0,0,0,1,one_year,0,electronic_check,96.1,6001.45,3.2
9115_yqhga,0,1,0,0,0,40,1,0,dsl,0,0,0,1,0,0,month_to_month,1,electronic_check,51.1,2092.9,1.7
9117_shlzx,1,1,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month_to_month,1,mailed_check,45.7,45.7,1.52
9121_phqsr,0,1,1,1,0,16,1,1,fiber_optic,0,0,0,0,1,0,month_to_month,1,credit_card_(automatic),85.05,1391.15,2.84
9122_umrob,0,1,0,0,0,1,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.3,20.3,0.68
9124_lhcjq,1,0,0,0,0,1,1,1,fiber_optic,0,0,0,0,0,1,month_to_month,1,mailed_check,85.45,85.45,2.85
9127_fhjbz,0,1,0,1,1,72,1,1,fiber_optic,1,1,1,1,1,1,two_year,1,electronic_check,114.0,8093.15,3.8
9127_qrzmh,0,1,0,1,0,44,1,0,dsl,1,1,0,1,0,0,one_year,1,bank_transfer_(automatic),59.85,2603.95,2.0
9128_cpxki,0,0,0,0,0,59,1,0,fiber_optic,0,0,1,0,1,1,two_year,0,electronic_check,95.8,5655.45,3.19
9129_uxerg,0,0,1,0,0,18,1,1,fiber_optic,0,1,0,1,1,1,month_to_month,1,credit_card_(automatic),103.6,1806.35,3.45
9133_ayjzg,0,0,0,0,0,23,1,1,fiber_optic,0,1,0,0,1,1,month_to_month,1,credit_card_(automatic),98.7,2249.1,3.29
9134_ceqmf,1,1,1,1,0,7,1,0,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,89.5,676.7,2.98
9134_wyrvp,0,1,0,0,0,51,1,0,fiber_optic,1,0,0,0,1,0,one_year,0,mailed_check,86.35,4267.15,2.88
9135_hswoc,0,1,0,1,1,64,1,0,no,0,0,0,0,0,0,two_year,1,bank_transfer_(automatic),19.7,1274.05,0.66
9135_mgvpy,0,1,0,1,0,69,1,0,dsl,1,1,1,1,1,1,two_year,1,mailed_check,84.7,5878.9,2.82
9136_alybr,1,1,0,0,0,1,0,0,dsl,0,0,0,0,0,0,month_to_month,1,mailed_check,24.45,24.45,0.82
9137_noqka,0,1,1,0,0,2,1,0,no,0,0,0,0,0,0,month_to_month,0,electronic_check,19.2,37.2,0.64
9137_uiypg,0,0,0,1,1,35,1,0,fiber_optic,1,0,1,1,1,1,month_to_month,1,electronic_check,106.9,3756.45,3.56
9138_efsmo,0,1,0,1,1,26,1,0,fiber_optic,0,0,0,0,0,1,one_year,0,bank_transfer_(automatic),78.95,2034.25,2.63
9139_twbas,0,0,0,1,0,26,0,0,dsl,1,1,1,0,1,0,one_year,0,bank_transfer_(automatic),47.85,1190.5,1.6
9139_wqqdy,1,0,0,1,1,49,1,1,fiber_optic,0,1,0,0,1,1,one_year,0,mailed_check,100.45,4941.8,3.35
9140_czqzz,0,0,0,1,0,68,1,0,dsl,1,1,0,1,1,1,two_year,1,bank_transfer_(automatic),79.6,5515.8,2.65
9142_kzxop,0,1,0,0,0,44,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,0,credit_card_(automatic),68.85,2958.95,2.3
9142_xmyjh,0,0,0,0,0,29,1,0,no,0,0,0,0,0,0,month_to_month,0,credit_card_(automatic),19.35,601.6,0.64
9143_canjf,0,0,0,1,1,24,1,0,dsl,1,0,0,1,0,0,month_to_month,0,electronic_check,55.15,1319.85,1.84
9146_jriox,0,0,0,1,1,14,1,1,no,0,0,0,0,0,0,month_to_month,0,mailed_check,25.55,372.45,0.85
9150_hepmb,0,1,0,0,0,56,1,0,dsl,1,0,1,0,0,0,one_year,0,mailed_check,52.7,3019.7,1.76
9150_kpbjq,0,0,0,0,0,6,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),19.65,116.85,0.65
9152_amkak,0,1,0,0,0,6,1,0,dsl,1,0,1,1,1,1,two_year,1,mailed_check,80.25,493.4,2.68
9153_btbvv,0,0,0,1,0,71,1,1,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),25.0,1753.0,0.83
9154_qdgth,0,1,0,1,1,43,1,1,fiber_optic,0,0,1,1,1,1,one_year,1,credit_card_(automatic),104.3,4451.85,3.48
9158_vctqb,1,0,0,1,0,41,1,1,fiber_optic,1,1,1,1,1,1,month_to_month,1,bank_transfer_(automatic),113.6,4594.95,3.79
9163_ghaye,0,0,0,0,0,15,1,0,dsl,0,1,0,0,0,0,month_to_month,0,electronic_check,48.85,736.8,1.63
9167_apmxz,0,0,0,0,0,22,1,1,fiber_optic,0,0,0,0,1,0,month_to_month,1,bank_transfer_(automatic),84.15,1821.95,2.8
9168_inpsz,0,0,1,1,0,44,1,1,fiber_optic,0,0,1,1,1,1,month_to_month,0,electronic_check,104.15,4495.65,3.47
9169_bsvin,0,1,0,0,0,12,1,1,dsl,0,0,1,0,1,1,month_to_month,0,bank_transfer_(automatic),74.75,827.05,2.49
9170_arbtb,0,0,0,1,1,52,1,0,no,0,0,0,0,0,0,one_year,0,credit_card_(automatic),19.6,1012.4,0.65
9170_cckou,1,1,0,1,0,17,1,1,fiber_optic,1,1,1,0,0,0,month_to_month,0,credit_card_(automatic),90.2,1454.15,3.01
9170_gyzjc,1,0,0,1,1,41,1,1,dsl,1,1,1,1,0,1,month_to_month,0,credit_card_(automatic),79.9,3326.2,2.66
9172_ancrx,1,0,0,0,0,10,1,1,fiber_optic,1,0,0,0,1,1,month_to_month,1,electronic_check,98.7,973.25,3.29
9172_jitsm,1,0,0,1,1,26,1,0,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,90.8,2361.8,3.03
9173_ivzvp,0,0,0,1,1,53,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,20.9,1146.05,0.7
9174_fkwze,1,0,1,0,0,1,1,0,no,0,0,0,0,0,0,month_to_month,1,electronic_check,19.45,19.45,0.65
9174_ihetn,0,0,0,0,1,50,1,0,fiber_optic,0,0,0,0,0,0,two_year,0,credit_card_(automatic),70.35,3533.6,2.34
9178_jhuvj,0,1,0,1,1,24,1,1,no,0,0,0,0,0,0,two_year,1,bank_transfer_(automatic),24.1,587.4,0.8
9184_galil,0,0,0,1,1,38,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.45,781.25,0.68
9185_tqcvp,1,1,0,1,0,14,1,1,fiber_optic,0,0,0,0,0,1,month_to_month,1,electronic_check,85.15,1139.2,2.84
9189_jwshv,1,0,1,1,0,24,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,93.55,2264.05,3.12
9190_mfjln,1,1,1,0,0,19,1,0,fiber_optic,0,0,1,0,1,1,month_to_month,1,credit_card_(automatic),95.9,1777.9,3.2
9191_myqkx,1,0,0,1,0,7,1,0,fiber_optic,0,0,1,0,0,0,month_to_month,1,bank_transfer_(automatic),75.15,496.9,2.51
9194_gfvoi,0,0,0,1,0,42,1,1,dsl,1,0,1,1,1,1,two_year,0,credit_card_(automatic),84.35,3571.6,2.81
9199_pwqvc,0,0,0,1,0,63,1,1,dsl,1,1,0,0,1,1,one_year,1,credit_card_(automatic),79.7,4786.15,2.66
9200_nlnpd,0,1,0,1,0,56,0,0,dsl,0,0,1,1,1,1,one_year,1,bank_transfer_(automatic),54.05,2959.8,1.8
9206_gvpeq,1,1,0,1,0,13,0,0,dsl,1,0,0,1,1,1,month_to_month,1,electronic_check,54.45,706.85,1.82
9207_zpanb,0,1,0,0,0,37,1,1,dsl,1,1,1,1,0,0,one_year,0,electronic_check,67.45,2443.3,2.25
9208_olgaq,0,0,1,0,0,18,1,0,fiber_optic,0,0,1,0,0,1,month_to_month,1,electronic_check,84.95,1443.65,2.83
9209_nwpgu,0,1,0,0,0,44,1,0,dsl,1,0,0,1,1,0,one_year,0,electronic_check,65.4,2774.55,2.18
9210_iahgh,1,0,0,0,0,7,1,0,dsl,0,0,0,1,1,1,month_to_month,1,credit_card_(automatic),70.75,450.8,2.36
9214_ekvxr,0,0,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month_to_month,1,mailed_check,44.0,44.0,1.47
9220_cxrsc,0,0,0,1,1,69,1,1,dsl,1,0,0,1,0,0,two_year,0,credit_card_(automatic),61.4,4059.85,2.05
9220_znkji,0,0,1,1,0,55,1,0,fiber_optic,0,0,1,1,1,0,two_year,0,credit_card_(automatic),88.8,4805.3,2.96
9221_otivj,1,0,1,0,0,14,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,electronic_check,104.85,1531.4,3.49
9223_ucpvt,1,0,0,0,0,1,1,0,fiber_optic,0,0,1,0,1,1,month_to_month,0,electronic_check,94.4,94.4,3.15
9224_vtyid,0,1,0,1,1,47,1,1,dsl,1,1,1,1,1,1,two_year,1,mailed_check,90.5,4318.35,3.02
9225_bzlnz,0,1,0,1,0,72,1,1,dsl,1,1,1,0,1,1,two_year,1,electronic_check,85.25,6083.1,2.84
9227_lunbg,1,0,0,0,0,1,0,0,dsl,0,0,0,0,0,0,month_to_month,0,electronic_check,24.6,24.6,0.82
9227_uaqft,0,1,0,0,0,16,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,19.75,284.35,0.66
9227_ybaxe,0,0,0,1,1,65,1,1,dsl,1,1,0,1,1,1,two_year,1,bank_transfer_(automatic),82.5,5215.1,2.75
9229_rqabd,0,1,0,0,0,18,1,1,no,0,0,0,0,0,0,one_year,0,mailed_check,23.75,424.5,0.79
9231_zjyam,1,0,1,0,0,4,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,78.85,292.8,2.63
9233_psyho,0,0,1,0,0,45,1,1,fiber_optic,0,0,1,0,1,1,one_year,1,bank_transfer_(automatic),100.15,4459.8,3.34
9236_nducw,0,0,0,0,0,21,0,0,dsl,1,0,0,1,0,0,two_year,0,mailed_check,35.1,770.4,1.17
9237_hqitu,1,0,0,0,0,2,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,70.7,151.65,2.36
9239_gzhze,0,0,0,1,0,72,1,1,fiber_optic,1,1,1,1,1,1,two_year,1,credit_card_(automatic),113.65,8124.2,3.79
9239_zbzzv,1,0,0,0,0,6,0,0,dsl,0,0,1,0,1,1,month_to_month,1,electronic_check,47.95,305.1,1.6
9242_tkfsv,0,1,0,1,1,72,0,0,dsl,1,1,1,1,1,1,two_year,1,credit_card_(automatic),65.1,4754.3,2.17
9244_zvapm,0,1,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month_to_month,0,mailed_check,45.6,45.6,1.52
9248_ojykk,1,1,1,0,0,1,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,76.45,76.45,2.55
9249_fxsck,1,0,0,0,0,52,1,1,fiber_optic,1,1,0,1,1,1,one_year,1,credit_card_(automatic),111.25,5916.45,3.71
9250_wypll,1,0,0,0,0,5,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,0,electronic_check,75.55,413.65,2.52
9251_awqgt,0,0,0,1,1,48,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,20.0,935.9,0.67
9251_wnsod,0,0,0,1,0,67,1,1,dsl,1,1,1,0,0,1,one_year,0,mailed_check,75.1,5064.45,2.5
9253_qxkbe,1,1,1,1,0,29,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,94.45,2653.65,3.15
9253_vifjq,0,1,0,1,0,65,1,1,dsl,1,1,1,0,0,0,one_year,0,credit_card_(automatic),67.05,4309.55,2.24
9254_rbfon,1,0,0,1,1,17,1,0,fiber_optic,0,0,1,1,1,1,one_year,0,bank_transfer_(automatic),98.6,1704.95,3.29
9256_jtbnz,0,0,0,0,0,11,1,0,no,0,0,0,0,0,0,month_to_month,0,bank_transfer_(automatic),20.3,246.3,0.68
9257_azmtz,0,0,0,1,1,52,1,0,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),20.1,1078.75,0.67
9258_cnwac,0,0,0,1,1,71,1,1,fiber_optic,1,1,1,1,1,1,two_year,0,credit_card_(automatic),113.65,8166.8,3.79
9259_pacgq,1,0,0,1,0,34,1,1,dsl,1,1,0,1,0,0,month_to_month,0,electronic_check,62.65,2274.9,2.09
9261_wdcaf,0,1,0,0,0,3,1,0,dsl,0,0,0,0,0,1,month_to_month,0,mailed_check,54.65,189.1,1.82
9269_cqool,1,1,0,0,1,3,1,0,dsl,0,0,0,0,1,0,month_to_month,1,credit_card_(automatic),54.7,169.45,1.82
9272_lsvyh,0,1,0,0,0,10,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,0,mailed_check,70.15,735.5,2.34
9274_cnfmo,1,1,1,1,0,4,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,0,electronic_check,74.95,308.7,2.5
9274_uarkj,0,0,0,0,0,15,1,0,fiber_optic,0,1,0,0,1,0,month_to_month,1,bank_transfer_(automatic),83.2,1130.0,2.77
9277_joomo,0,0,0,0,0,3,1,1,no,0,0,0,0,0,0,month_to_month,0,mailed_check,24.6,86.35,0.82
9278_vzkcd,0,0,1,1,0,52,1,1,fiber_optic,1,1,1,0,1,1,month_to_month,1,electronic_check,109.1,5647.95,3.64
9279_cjeoj,0,0,1,0,0,21,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,bank_transfer_(automatic),95.4,2025.1,3.18
9281_cedru,0,0,0,1,0,68,1,0,dsl,0,1,0,1,1,0,two_year,0,bank_transfer_(automatic),64.1,4326.25,2.14
9281_ofdmf,0,1,1,0,0,39,1,1,fiber_optic,0,1,0,0,0,1,month_to_month,0,electronic_check,90.7,3413.25,3.02
9281_pkkze,0,0,0,1,0,46,0,0,dsl,0,0,0,0,1,1,month_to_month,1,electronic_check,43.95,2007.85,1.46
9282_izgqk,1,0,0,0,0,1,1,1,fiber_optic,0,0,0,0,0,1,month_to_month,1,electronic_check,85.0,85.0,2.83
9283_lzqoh,1,1,0,1,1,13,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,credit_card_(automatic),74.4,896.75,2.48
9286_bhdqg,0,1,0,1,1,72,0,0,dsl,1,1,1,1,0,0,two_year,0,credit_card_(automatic),45.25,3139.8,1.51
9286_dojgf,1,0,1,1,0,38,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,bank_transfer_(automatic),74.95,2869.85,2.5
9289_lbqvu,0,1,0,1,0,64,1,1,dsl,0,1,0,1,0,1,one_year,1,mailed_check,70.15,4480.7,2.34
9290_shcmb,0,0,1,0,0,13,1,0,fiber_optic,0,0,1,0,1,1,month_to_month,1,electronic_check,96.85,1235.55,3.23
9294_tdipc,0,1,0,0,1,5,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.2,83.75,0.67
9297_eoncv,0,0,0,0,0,72,1,1,dsl,1,1,1,1,1,1,two_year,1,bank_transfer_(automatic),91.35,6697.2,3.04
9297_fvvdh,0,0,0,1,1,57,1,1,dsl,1,0,1,1,1,1,two_year,1,electronic_check,84.5,4845.4,2.82
9298_wgmrw,0,0,0,1,0,72,1,1,fiber_optic,1,1,1,1,1,1,two_year,1,bank_transfer_(automatic),115.5,8312.75,3.85
9300_agznl,1,1,1,0,0,1,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,94.0,94.0,3.13
9300_rendd,1,1,0,0,0,1,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,79.95,79.95,2.66
9305_cdskc,1,0,0,0,0,8,1,1,fiber_optic,0,0,1,0,1,1,month_to_month,1,electronic_check,99.65,820.5,3.32
9306_cpcbc,1,0,0,0,0,3,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,74.25,210.3,2.48
9308_anmve,0,1,0,0,1,47,1,0,dsl,1,1,0,0,0,0,month_to_month,1,electronic_check,55.3,2654.05,1.84
9309_bzgnt,0,1,1,1,0,69,0,0,dsl,0,0,1,0,0,0,one_year,1,credit_card_(automatic),29.8,2134.3,0.99
9313_cdogy,0,1,0,1,1,38,1,0,no,0,0,0,0,0,0,month_to_month,0,electronic_check,19.6,717.3,0.65
9313_qoltz,0,1,0,0,0,26,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.9,518.3,0.7
9314_ijwsq,0,0,0,1,1,14,1,1,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,84.8,1203.9,2.83
9314_qdmdw,0,1,0,0,0,11,1,0,dsl,0,1,0,0,1,0,one_year,1,electronic_check,61.25,729.95,2.04
9317_wzpgv,1,0,1,0,0,2,1,0,fiber_optic,0,0,0,0,0,1,month_to_month,1,bank_transfer_(automatic),79.75,159.4,2.66
9318_nknfc,1,1,0,0,0,1,1,0,no,0,0,0,0,0,0,month_to_month,1,mailed_check,18.85,18.85,0.63
9323_hgfwy,0,0,0,1,0,27,1,0,fiber_optic,1,0,0,1,1,1,one_year,1,credit_card_(automatic),101.9,2681.15,3.4
9327_qsded,0,1,0,0,0,8,1,0,dsl,0,0,0,0,0,0,month_to_month,0,mailed_check,43.55,335.4,1.45
9330_dhbfl,0,0,0,1,1,23,1,0,dsl,1,1,1,1,0,0,one_year,1,mailed_check,66.25,1533.8,2.21
9330_ijwio,1,0,0,0,0,13,1,1,fiber_optic,1,0,0,0,1,1,month_to_month,1,electronic_check,100.35,1358.85,3.34
9330_vofsz,0,0,0,1,0,60,1,1,fiber_optic,0,1,1,1,1,1,two_year,1,credit_card_(automatic),110.8,6640.7,3.69
9332_gywlo,0,0,0,1,1,6,1,0,dsl,0,0,0,0,1,0,month_to_month,0,electronic_check,54.85,355.1,1.83
9334_gwgow,0,1,1,1,0,7,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,74.85,485.25,2.49
9337_srrni,0,1,0,0,1,66,1,1,no,0,0,0,0,0,0,two_year,1,credit_card_(automatic),25.3,1673.8,0.84
9339_fiijl,0,1,0,1,0,72,1,1,dsl,0,1,1,1,1,1,two_year,0,bank_transfer_(automatic),85.95,6151.9,2.86
9342_vnimq,0,1,0,0,0,33,1,1,dsl,0,1,0,0,0,0,month_to_month,1,bank_transfer_(automatic),54.65,1665.2,1.82
9347_aerrl,0,1,0,1,0,23,1,0,no,0,0,0,0,0,0,one_year,0,credit_card_(automatic),19.3,486.2,0.64
9348_rouai,0,0,0,1,1,59,1,1,dsl,1,1,1,1,1,1,two_year,0,credit_card_(automatic),90.3,5194.05,3.01
9348_yvomk,0,1,0,0,0,4,1,0,dsl,0,0,0,0,0,0,month_to_month,1,credit_card_(automatic),44.8,176.2,1.49
9350_vlhmb,0,1,0,1,1,67,1,1,fiber_optic,0,1,0,0,0,1,month_to_month,1,bank_transfer_(automatic),89.55,6373.1,2.98
9350_zxyjc,0,0,0,0,0,4,1,1,no,0,0,0,0,0,0,two_year,1,credit_card_(automatic),25.3,116.95,0.84
9351_hxdmr,0,1,0,1,0,72,1,1,fiber_optic,1,0,1,1,1,1,two_year,1,credit_card_(automatic),110.9,8240.85,3.7
9351_lzygf,0,0,0,1,0,42,1,1,dsl,1,1,0,1,0,0,month_to_month,1,credit_card_(automatic),66.4,2727.8,2.21
9355_nppfs,0,0,1,0,0,26,1,0,fiber_optic,0,0,0,0,0,1,month_to_month,1,electronic_check,78.8,2006.1,2.63
9356_axgmp,0,1,0,1,0,38,1,1,fiber_optic,1,0,1,1,1,1,one_year,1,electronic_check,110.7,4428.6,3.69
9357_ujrun,0,1,0,1,0,24,1,1,dsl,1,0,0,1,0,0,one_year,1,electronic_check,58.35,1346.9,1.94
